year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,426500,4.5,1.1725,1102.9,360.0,not_neg,int_only,not_lpsm,438000.0,sb,pr,home,1U,5160.0,EXP,696,CIB,35-44,not_inst,97.37442922,central,direct,0,40.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,3.5,0.4024,5702.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,10680.0,CIB,542,CIB,45-54,to_inst,96.49390244,North,direct,0,48.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,,,,360.0,neg_amm,not_int,not_lpsm,608000.0,sb,pr,home,1U,10500.0,CRIF,884,EXP,45-54,not_inst,96.46381579,south,direct,1,31.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,76500,4.5,1.2368,2575.0,180.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,2400.0,CRIF,662,CIB,65-74,to_inst,26.5625,North,direct,0,36.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,446500,4.56,0.3884,10631.38,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6060.0,CRIF,584,EXP,45-54,to_inst,69.98432602,south,direct,0,49.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,246500,3.5,-0.2017,3106.25,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,2520.0,EXP,686,CIB,35-44,to_inst,57.59345794,North,direct,0,56.0
2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,256500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,4860.0,EQUI,851,EXP,35-44,to_inst,,south,direct,1,
2019,cf,Female,pre,type2,p3,l1,nopc,b/c,66500,3.625,0.9273,1869.56,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,1320.0,EXP,596,CIB,55-64,to_inst,75.56818182,North,direct,0,48.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,4.5,0.7832,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,6060.0,CRIF,597,CIB,25-34,to_inst,79.65328467,south,direct,0,42.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,586500,4.56,0.6842,602.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,9300.0,EXP,653,EXP,35-44,to_inst,93.39171975,central,direct,0,41.0
2019,cf,Female,nopre,type1,p2,l1,nopc,nob/c,256500,3.7,-0.2055,0.0,360.0,not_neg,not_int,lpsm,2458000.0,sb,sr,home,1U,13440.0,CIB,667,EXP,55-64,to_inst,10.43531326,North,direct,0,42.0
2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,106500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1620.0,EQUI,566,EXP,>74,to_inst,,North,direct,1,
2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.5,-0.2348,3349.38,360.0,not_neg,not_int,not_lpsm,1028000.0,sb,pr,home,1U,23520.0,CRIF,812,EXP,45-54,to_inst,57.05252918,North,direct,0,6.0
2019,cf,Male,nopre,type1,p2,l2,nopc,nob/c,156500,4.375,0.248,1095.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,sr,home,1U,8880.0,CIB,616,CIB,65-74,not_inst,47.71341463,North,direct,0,44.0
2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,406500,2.99,-0.5316,6903.29,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,,EXP,859,CIB,35-44,to_inst,94.97663551,North,direct,0,
2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,56500,5.5,1.3088,2128.13,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,1680.0,CIB,528,CIB,55-64,to_inst,30.05319149,south,direct,0,44.0
2019,ncf,Male,pre,type1,p1,l1,nopc,nob/c,966500,,,,360.0,not_neg,not_int,not_lpsm,1108000.0,sb,pr,home,1U,28260.0,CRIF,591,CIB,35-44,not_inst,87.22924188,North,direct,1,32.0
2019,cf,Female,nopre,type3,p1,l1,nopc,nob/c,146500,4.75,0.4051,718.75,360.0,neg_amm,not_int,not_lpsm,148000.0,sb,pr,home,1U,2700.0,EXP,770,CIB,55-64,to_inst,98.98648649,south,direct,0,42.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,416500,4.56,0.9208,715.55,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,4440.0,CIB,701,CIB,65-74,not_inst,80.40540541,south,direct,0,40.0
2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,136500,3.5,0.5351,2630.75,240.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,5760.0,EXP,557,CIB,35-44,to_inst,76.68539326,south,direct,0,38.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,216500,3.25,-0.1415,5233.91,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,6480.0,CIB,658,EXP,45-54,to_inst,60.47486034,south,direct,0,11.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,386500,3.625,0.5027,1590.36,240.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,4800.0,EXP,510,CIB,55-64,not_inst,59.64506173,south,direct,0,49.0
2019,ncf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8580.0,EQUI,776,EXP,45-54,to_inst,,south,direct,1,
2019,cf,Male,nopre,type2,p3,l2,nopc,b/c,86500,,,,300.0,neg_amm,not_int,not_lpsm,68000.0,sb,pr,home,1U,6480.0,CIB,667,EXP,55-64,to_inst,127.2058824,North,direct,1,22.0
2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,5.125,1.7387,1446.29,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,1320.0,CRIF,858,CIB,35-44,to_inst,78.71621622,south,direct,0,47.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,4.25,0.9071,3212.5,240.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4620.0,EXP,731,CIB,25-34,to_inst,65.75630252,North,direct,0,44.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,4.125,1.2671,10890.0,216.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4440.0,CRIF,791,EXP,45-54,to_inst,78.0511811,North,direct,0,49.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,346500,3.625,0.0937,6960.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,4980.0,CIB,876,EXP,65-74,to_inst,40.38461538,North,direct,0,49.0
2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,176500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4920.0,EQUI,712,EXP,65-74,to_inst,,North,direct,1,
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,216500,3.875,0.4461,5783.88,360.0,not_neg,not_int,not_lpsm,748000.0,sb,pr,home,1U,7260.0,CIB,767,EXP,>74,to_inst,28.94385027,south,direct,0,46.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,606500,,,,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,20400.0,CIB,599,EXP,45-54,to_inst,63.30897704,south,direct,1,8.0
2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,226500,,,,180.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,6840.0,EQUI,871,EXP,45-54,to_inst,,south,direct,1,
2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,546500,,,,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,11100.0,CRIF,591,CIB,45-54,to_inst,81.81137725,North,direct,1,41.0
2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,186500,4.25,0.1129,4441.25,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2760.0,EXP,801,CIB,35-44,to_inst,81.79824561,south,direct,0,42.0
2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,586500,4.0,-0.323,1940.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,11160.0,CRIF,572,EXP,55-64,not_inst,62.52665245,North,direct,0,44.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,3.625,0.5855,5168.75,180.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,9840.0,CRIF,722,EXP,45-54,to_inst,44.66463415,North,direct,0,8.0
2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,186500,,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4740.0,CRIF,568,CIB,45-54,to_inst,85.55045872,North,direct,1,48.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,3.625,0.1735,6900.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4080.0,CIB,779,EXP,>74,not_inst,79.10958904,North,direct,0,43.0
2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,106500,4.25,1.2106,1076.76,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,3300.0,CRIF,887,CIB,55-64,to_inst,83.203125,central,direct,0,57.0
2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,136500,5.125,1.2514,4275.8,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3720.0,CIB,857,EXP,65-74,to_inst,76.68539326,south,direct,0,48.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,5.125,0.6871,1841.85,360.0,neg_amm,not_int,not_lpsm,618000.0,sb,pr,home,1U,9840.0,CRIF,662,EXP,55-64,not_inst,78.72168285,North,direct,0,45.0
2019,ncf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,196500,3.99,1.1118,5766.5,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5640.0,CIB,623,EXP,45-54,to_inst,86.18421053,south,direct,0,61.0
2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,366500,3.99,0.1316,295.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6480.0,EXP,602,EXP,55-64,to_inst,57.44514107,North,direct,0,47.0
2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,86500,4.99,0.9299,2968.0,300.0,neg_amm,not_int,not_lpsm,108000.0,sb,pr,home,1U,5640.0,EXP,595,CIB,55-64,to_inst,80.09259259,North,direct,0,42.0
2019,,Male,nopre,type1,p3,l1,nopc,nob/c,176500,4.5,0.4699,4635.0,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,4260.0,CRIF,894,CIB,65-74,to_inst,80.96330275,North,direct,0,26.0
2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,136500,5.375,1.3944,3743.79,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,4320.0,CIB,506,CIB,35-44,to_inst,76.68539326,North,direct,0,44.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,456500,,,,360.0,not_neg,not_int,lpsm,758000.0,sb,ir,home,1U,8100.0,CIB,523,EXP,55-64,to_inst,60.22427441,North,direct,1,60.0
2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,226500,4.5,0.075,2557.5,360.0,neg_amm,not_int,not_lpsm,348000.0,sb,pr,home,1U,2340.0,CIB,554,EXP,35-44,to_inst,65.0862069,North,direct,0,49.0
2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3480.0,EQUI,732,EXP,35-44,to_inst,,south,direct,1,
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,1126500,5.5,1.488,9628.56,360.0,not_neg,not_int,not_lpsm,1888000.0,sb,ir,home,3U,26580.0,CIB,744,CIB,45-54,not_inst,59.66631356,south,direct,0,39.0
2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,76500,,,,180.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,960.0,CRIF,644,CIB,55-64,to_inst,55.43478261,south,direct,1,52.0
2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,186500,3.99,1.1955,0.0,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,5760.0,CRIF,691,CIB,45-54,not_inst,94.19191919,south,direct,0,38.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,536500,3.99,0.525,2045.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,6300.0,EXP,568,CIB,35-44,not_inst,94.45422535,North,direct,0,43.0
2019,cf,Joint,nopre,type3,p3,l2,nopc,nob/c,236500,4.75,0.7341,2270.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,6780.0,EXP,807,EXP,>74,to_inst,99.3697479,North,direct,0,32.0
2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,756500,3.25,-0.2302,4087.57,180.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,22740.0,CRIF,753,CIB,45-54,to_inst,53.72869318,North,direct,0,30.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,706500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6780.0,EQUI,856,EXP,55-64,not_inst,,North,direct,1,
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,416500,4.0,-0.326,0.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,14280.0,CIB,650,EXP,25-34,not_inst,51.5470297,south,direct,0,11.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,0.8286,,240.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3480.0,CRIF,644,CIB,25-34,to_inst,70.43269231,North,direct,0,23.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,166500,3.99,-0.0661,4702.06,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,1740.0,EXP,763,CIB,>74,to_inst,64.53488372,south,direct,0,40.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.875,0.6825,2916.25,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,2460.0,CRIF,746,CIB,>74,to_inst,65.75630252,south,direct,0,31.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2100.0,EQUI,882,EXP,65-74,to_inst,,south,direct,1,
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,4.5,0.2332,3697.5,324.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,2820.0,EXP,716,CIB,65-74,to_inst,74.28057554,North,direct,0,37.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,5.75,1.3906,3674.38,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,9900.0,CRIF,855,CIB,45-54,to_inst,71.98492462,south,direct,0,24.0
2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,536500,3.99,1.2008,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,7500.0,CRIF,792,EXP,55-64,not_inst,97.90145985,central,direct,0,43.0
2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,296500,4.25,-0.0133,6239.0,360.0,neg_amm,not_int,not_lpsm,368000.0,sb,pr,home,1U,7020.0,EXP,866,EXP,45-54,to_inst,80.57065217,North,direct,0,27.0
2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,206500,3.725,-0.2075,743.25,360.0,not_neg,int_only,not_lpsm,258000.0,sb,pr,home,1U,3120.0,EXP,887,CIB,55-64,to_inst,80.03875969,North,direct,0,44.0
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,336500,3.625,0.4583,1627.86,240.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,6300.0,CIB,853,CIB,25-34,not_inst,71.9017094,central,direct,0,37.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,626500,3.625,0.0401,0.0,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1U,6540.0,EXP,534,EXP,65-74,not_inst,74.76133652,south,direct,0,48.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,506500,4.375,0.1689,0.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,5820.0,EXP,724,EXP,25-34,not_inst,94.14498141,North,direct,0,49.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,3.125,-0.483,0.0,120.0,not_neg,not_int,not_lpsm,638000.0,sb,sr,home,1U,9960.0,CIB,675,CIB,45-54,not_inst,41.77115987,south,direct,0,37.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,3.25,-0.1809,8783.78,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,8400.0,CIB,632,EXP,25-34,to_inst,77.01005025,North,direct,0,17.0
2019,ncf,Male,nopre,type1,p1,l2,nopc,nob/c,636500,,,,300.0,neg_amm,int_only,not_lpsm,708000.0,sb,pr,home,1U,2400.0,EXP,546,EXP,35-44,not_inst,89.90112994,south,direct,1,15.0
2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,156500,4.5,0.9576,1823.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,1980.0,CRIF,823,EXP,65-74,to_inst,50.81168831,North,direct,0,45.0
2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,456500,3.875,0.25,795.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8160.0,EXP,700,CIB,45-54,to_inst,95.50209205,North,direct,0,46.0
2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,706500,3.625,0.062,1995.0,360.0,not_neg,not_int,not_lpsm,1408000.0,sb,pr,home,1U,39600.0,CIB,681,EXP,45-54,not_inst,50.17755682,North,direct,0,6.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,696500,3.99,0.485,4837.14,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,7800.0,CRIF,590,CIB,45-54,not_inst,69.09722222,North,direct,0,48.0
2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,336500,3.625,0.5653,,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5940.0,CRIF,838,EXP,55-64,to_inst,84.54773869,North,direct,0,59.0
2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,286500,3.25,-0.2845,2802.49,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,,EXP,631,EXP,55-64,to_inst,96.1409396,North,direct,0,
2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,66500,,,,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,2460.0,CIB,575,EXP,55-64,to_inst,75.56818182,south,direct,1,25.0
2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,36500,4.25,1.0345,850.89,360.0,not_neg,not_int,not_lpsm,38000.0,sb,pr,home,1U,1320.0,CIB,896,CIB,35-44,to_inst,96.05263158,North,direct,0,36.0
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,446500,3.75,0.0827,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,4560.0,CIB,524,CIB,35-44,not_inst,91.49590164,North-East,direct,0,47.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,476500,4.375,0.8056,,360.0,not_neg,not_int,not_lpsm,728000.0,sb,pr,home,1U,15780.0,CRIF,816,EXP,65-74,to_inst,65.4532967,North,direct,0,35.0
2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,616500,4.125,-0.033,899.73,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,14220.0,CRIF,851,EXP,55-64,not_inst,71.85314685,North,direct,0,43.0
2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,66500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3180.0,EQUI,880,EXP,35-44,to_inst,,North,direct,1,
2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,286500,3.99,0.385,8325.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,4440.0,CIB,853,CIB,35-44,to_inst,80.02793296,North,direct,0,32.0
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,546500,3.625,0.0338,912.24,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,13980.0,CRIF,851,CIB,45-54,not_inst,67.63613861,central,direct,0,32.0
2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,1236500,,,,360.0,not_neg,not_int,not_lpsm,2058000.0,sb,pr,home,1U,20160.0,CRIF,529,EXP,45-54,not_inst,60.08260447,North,direct,1,36.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,,,,180.0,neg_amm,not_int,not_lpsm,1208000.0,sb,pr,home,1U,2700.0,EXP,735,CIB,45-54,to_inst,17.09437086,North-East,direct,1,57.0
2019,cf,Male,pre,type3,p3,l1,nopc,nob/c,456500,,,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8700.0,CIB,613,CIB,55-64,to_inst,95.50209205,central,direct,1,34.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,326500,3.5,-0.1593,4237.2,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,5640.0,CRIF,790,EXP,25-34,not_inst,84.14948454,North,direct,0,30.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,4.25,0.4208,0.0,240.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,7260.0,CIB,701,EXP,45-54,not_inst,52.05592105,central,direct,0,26.0
2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2040.0,EQUI,600,EXP,>74,to_inst,,North,direct,1,
2019,cf,Male,nopre,type3,p1,l1,nopc,nob/c,236500,4.25,0.0871,0.0,360.0,neg_amm,not_int,not_lpsm,238000.0,sb,pr,home,1U,2280.0,CRIF,722,CIB,65-74,not_inst,99.3697479,central,direct,0,53.0
2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,286500,3.75,0.4252,9719.75,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3300.0,CIB,869,CIB,45-54,to_inst,93.01948052,south,direct,0,40.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,5.75,1.4366,3610.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,2700.0,CRIF,537,CIB,45-54,to_inst,81.25,south,direct,0,44.0
2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,166500,4.99,0.9601,1386.75,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3180.0,CIB,567,CIB,25-34,to_inst,93.53932584,south,direct,0,47.0
2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,896500,,,,360.0,not_neg,not_int,not_lpsm,1508000.0,sb,pr,home,1U,13920.0,CIB,723,EXP,45-54,to_inst,59.44960212,central,direct,1,37.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,286500,,,,168.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8040.0,EQUI,836,EXP,55-64,to_inst,,south,direct,1,
2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,236500,3.75,0.6149,395.0,360.0,not_neg,not_int,lpsm,278000.0,sb,pr,home,1U,3180.0,CRIF,829,CIB,45-54,to_inst,85.07194245,North,direct,0,49.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,276500,3.625,0.0688,1004.4,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5400.0,CIB,760,CIB,55-64,not_inst,56.65983607,North,direct,0,30.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7200.0,EQUI,694,EXP,25-34,to_inst,,south,direct,1,
2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,266500,4.375,0.8686,170.24,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,5940.0,CIB,563,CIB,35-44,not_inst,92.53472222,North,direct,0,48.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,4.25,0.3777,0.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3540.0,CRIF,867,EXP,<25,not_inst,95.36290323,North,direct,0,45.0
2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,196500,5.5,1.9805,28.06,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,8100.0,CIB,879,CIB,55-64,to_inst,99.24242424,south,direct,0,37.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6600.0,CIB,780,CIB,45-54,to_inst,76.1627907,North,direct,1,23.0
2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,226500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4860.0,CIB,531,EXP,35-44,to_inst,99.34210526,south,direct,1,41.0
2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,426500,2.75,-0.8703,4260.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,5340.0,CIB,833,EXP,>74,to_inst,69.01294498,south,direct,0,55.0
2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,246500,4.375,0.6931,2120.04,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,10020.0,CRIF,635,EXP,55-64,to_inst,80.03246753,North,direct,0,35.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,376500,3.75,-0.2243,1501.5,360.0,not_neg,not_int,not_lpsm,718000.0,sb,pr,home,1U,10440.0,EXP,738,CIB,35-44,not_inst,52.43732591,North,direct,0,28.0
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,186500,3.99,1.0617,3996.5,240.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3180.0,EXP,847,CIB,45-54,to_inst,78.36134454,North,direct,0,48.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,4.375,-0.0304,163.0,360.0,not_neg,int_only,not_lpsm,608000.0,sb,pr,home,1U,15600.0,CRIF,797,EXP,55-64,not_inst,50.41118421,North,direct,0,34.0
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,486500,3.375,-0.2168,3500.0,360.0,neg_amm,not_int,not_lpsm,518000.0,sb,pr,home,1U,8400.0,CRIF,792,CIB,45-54,not_inst,93.91891892,North,direct,0,32.0
